talk_id,tags
368,love
368,science
369,business
369,consumerism
369,creativity
369,shopping
370,art
370,design
370,entertainment
370,happiness
370,typography
371,design
371,exploration
371,humor
371,photography
371,typography
372,culture
372,future
372,global issues
372,social change
372,technology
373,biology
373,entrepreneur
373,food
373,genetics
373,science
373,technology
374,philanthropy
374,philosophy
374,writing
375,business
375,creativity
375,design
375,invention
375,technology
376,dinosaurs
376,disease
376,environment
376,history
376,life
376,science
376,space
377,beauty
377,body language
377,design
377,prosthetics
377,sports
377,technology
378,global issues
378,illness
378,medicine
378,science
378,technology
378,virus
379,collaboration
379,culture
379,entertainment
379,live music
379,music
379,performance
379,piano
379,violin
380,energy
380,invention
380,solar energy
380,technology
381,TED Brain Trust
381,business
381,education
381,health
381,illness
381,insects
381,philanthropy
381,science
381,technology
382,creativity
382,culture
382,entertainment
382,personality
382,poetry
382,work
382,writing
383,art
383,communication
383,creativity
383,culture
383,design
384,art
384,business
384,children
384,computers
384,design
384,education
384,invention
384,music
384,technology
384,toy
385,business
385,culture
385,global issues
385,philosophy
385,psychology
385,self
385,social change
385,society
386,biology
386,business
386,economics
386,robots
386,science
386,technology
387,conducting
387,culture
387,education
387,entertainment
387,music
387,philanthropy
387,poverty
388,TED Prize
388,children
388,conducting
388,culture
388,education
388,entertainment
388,live music
388,music
388,performance
389,TED Prize
389,activism
389,biodiversity
389,exploration
389,oceans
389,science
389,submarine
390,TED Prize
390,exploration
390,extraterrestrial life
390,intelligence
390,science
390,space
390,telescopes
390,universe
391,aging
391,animation
391,business
391,entertainment
391,film
391,technology
392,business
392,environment
392,oceans
392,plastic
392,science
393,biodiversity
393,exploration
393,fear
393,fish
393,oceans
393,science
393,technology
394,art
394,beauty
394,cities
394,entertainment
394,exploration
394,photography
395,business
395,communication
395,culture
395,entertainment
395,social change
395,social media
395,technology
396,children
396,culture
396,design
396,entertainment
396,gaming
396,history
396,technology
396,women
397,animals
397,biodiversity
397,ecology
397,global issues
397,green
397,plants
397,science
397,trees
398,activism
398,animals
398,biodiversity
398,biology
398,children
398,ecology
398,environment
398,insects
398,plants
398,trees
399,economics
399,entertainment
399,work
400,entertainment
400,innovation
400,invention
400,live music
400,music
400,performance
400,piano
401,creativity
401,design
401,happiness
402,demo
402,design
402,interface design
402,technology
403,activism
403,design
403,fashion
403,future
403,prosthetics
403,sports
403,technology
404,brain
404,children
404,education
404,entertainment
404,gaming
404,happiness
404,health
404,play
404,psychology
404,science
405,business
405,communication
405,design
405,invention
405,technology
405,web
406,animals
406,biology
406,children
406,comedy
406,evolution
406,food
406,humanity
406,humor
406,primates
406,sex
407,brain
407,culture
407,economics
407,evil
407,motivation
407,psychology
407,science
407,self
407,society
408,animals
408,art
408,birds
408,creativity
408,entertainment
408,exploration
408,film
408,technology
409,art
409,entertainment
409,humor
409,media
410,architecture
410,cities
410,environment
410,garden
410,plants
410,science
410,technology
411,alternative energy
411,energy
411,engineering
411,environment
411,future
411,wind energy
412,activism
412,business
412,culture
412,global issues
412,poverty
412,women
412,work
413,culture
413,technology
414,culture
414,education
414,leadership
414,life
414,poetry
414,sports
414,work
415,AIDS
415,Africa
415,bacteria
415,biodiversity
415,biology
415,disease
415,exploration
415,global issues
415,health
415,microbiology
415,science
416,culture
416,entertainment
416,literature
416,poetry
416,society
416,storytelling
416,writing
417,business
417,creativity
417,culture
417,design
417,media
417,typography
418,adventure
418,design
418,entertainment
418,exploration
418,extreme sports
418,flight
418,invention
418,sports
418,technology
419,creativity
419,design
419,exploration
419,materials
419,transportation
420,design
420,drones
420,future
420,global issues
420,robots
420,technology
420,violence
420,war
421,architecture
421,children
421,design
421,entertainment
421,film
421,storytelling
422,global issues
422,math
422,prediction
422,technology
422,war
423,MacArthur grant
423,bacteria
423,biology
423,communication
423,disease
423,evolution
423,health
423,human origins
423,microbiology
423,science
424,cognitive science
424,comedy
424,entertainment
424,humor
424,philosophy
424,science
424,technology
425,communication
425,social media
425,society
425,telecom
426,alternative energy
426,business
426,cars
426,energy
426,global issues
426,green
426,infrastructure
426,technology
427,biology
427,biotech
427,children
427,evolution
427,genetics
427,science
427,technology
428,art
428,math
428,science
428,technology
428,visualizations
429,dance
429,fear
429,language
429,life
429,productivity
429,work
430,adventure
430,entertainment
430,environment
430,nature
431,art
431,design
431,math
431,oceans
431,science
431,visualizations
432,business
432,design
432,technology
432,work
433,Africa
433,activism
433,communication
433,disaster relief
433,global issues
433,technology
434,cities
434,politics
434,race
434,statistics
434,urban planning
435,New York
435,art
435,books
435,cities
435,comedy
435,humor
436,business
436,china
436,cities
436,culture
436,economics
436,future
436,global issues
436,happiness
436,health
436,history
437,brain
437,computers
437,consciousness
437,entrepreneur
437,mind
438,culture
438,humanity
438,humor
438,identity
438,performance
438,storytelling
438,theater
439,Vaccines
439,business
439,ebola
439,health
439,health care
439,history
439,technology
440,astronomy
440,energy
440,exploration
440,physics
440,science
440,technology
441,TED Fellows
441,math
441,physics
441,war
442,art
442,dance
442,education
442,future
442,science
442,science and art
442,space
442,technology
443,TED Prize
443,art
443,design
443,engineering
443,science and art
443,space
444,Natural resources
444,alternative energy
444,climate change
444,ecology
444,energy
444,environment
444,presentation
444,science
444,sustainability
444,technology
445,activism
445,agriculture
445,business
445,consumerism
445,food
445,global development
445,global issues
445,industrial design
445,sustainability
446,books
446,communication
446,community
446,leadership
446,marketing
446,social media
446,society
447,art
447,entertainment
447,live music
447,music
447,piano
448,AIDS
448,Africa
448,disease
448,global issues
448,presentation
448,statistics
448,visualizations
449,Asia
449,business
449,economics
449,future
449,global development
449,global issues
449,india
449,infrastructure
449,innovation
449,politics
449,potential
449,technology
450,New York
450,entertainment
450,innovation
450,music
450,performance
450,singer
451,business
451,design
451,environment
451,green
451,materials
451,poetry
451,sustainability
451,technology
452,culture
452,decision-making
452,economics
452,global issues
452,personality
452,psychology
452,science
452,self
452,society
453,books
453,culture
453,history
453,humor
453,science
453,sex
453,writing
454,Planets
454,astronomy
454,exploration
454,life
454,science
454,solar system
454,space
454,technology
455,cars
455,design
455,engineering
455,green
455,transportation
456,children
456,culture
456,humor
456,psychology
457,United States
457,business
457,china
457,global issues
457,language
458,culture
458,education
458,global issues
458,politics
458,women
459,biodiversity
459,biology
459,ecology
459,environment
459,future
459,garden
459,life
459,plants
459,science
460,guitar
460,innovation
460,music
460,performance
460,singer
461,activism
461,collaboration
461,creativity
461,education
461,future
461,social change
462,TED Brain Trust
462,computers
462,education
462,future
462,nanoscale
462,prediction
462,science
462,technology
463,art
463,climate change
463,environment
463,film
463,future
463,humanity
463,media
463,photography
464,books
464,entertainment
464,history
464,literature
464,poetry
464,writing
465,community
465,social change
466,architecture
466,children
466,design
466,energy
466,technology
467,architecture
467,business
467,demo
467,design
467,green
467,invention
467,technology
468,beauty
468,culture
468,evolutionary psychology
468,happiness
468,neuroscience
468,psychology
469,animals
469,biology
469,biomechanics
469,design
469,materials
469,robots
469,technology
470,business
470,humor
470,life
470,productivity
470,psychology
470,success
471,TEDx
471,adventure
471,biotech
471,climate change
471,ecology
471,environment
471,space
472,communication
472,culture
472,global issues
472,politics
472,social change
472,social media
472,technology
473,God
473,activism
473,faith
473,meme
473,religion
474,design
474,health care
474,heart health
474,medicine
474,science
474,technology
475,TEDx
475,china
475,music
475,performance
475,piano
475,technology
476,brain
476,business
476,happiness
476,mind
476,psychology
476,science
477,global issues
477,money
477,politics
477,poverty
477,state-building
478,activism
478,community
478,global issues
478,philanthropy
478,potential
479,global issues
480,economics
480,education
480,math
480,statistics
481,children
481,creativity
481,design
481,education
481,innovation
481,invention
482,architecture
482,cities
482,creativity
482,design
482,technology
483,children
483,creativity
483,design
483,film
483,product design
484,brain
484,creativity
484,design
484,presentation
484,technology
484,visualizations
485,Asia
485,adventure
485,history
485,storytelling
485,war
486,biology
486,chemistry
486,disease
486,health
486,health care
486,medicine
486,science
486,technology
487,Anthropocene
487,TED Brain Trust
487,alternative energy
487,climate change
487,environment
